Metadata_Well	cell_count	batch_id	sc_type	Metadata_Plate	Metadata_Plate_Map_Name	Metadata_well_position	Metadata_plating_density	Metadata_line_ID	Metadata_timepoint
E22	7	BR00103268	colony	BR00103268	cmQTL5-8_mt	E22	1000	B	24
E23	147	BR00103268	colony	BR00103268	cmQTL5-8_mt	E23	4000	B	24
E24	255	BR00103268	colony	BR00103268	cmQTL5-8_mt	E24	4000	B	24
F01	23	BR00103268	colony	BR00103268	cmQTL5-8_mt	F01	1000	D	24
F02	61	BR00103268	colony	BR00103268	cmQTL5-8_mt	F02	1000	D	24
F03	221	BR00103268	colony	BR00103268	cmQTL5-8_mt	F03	4000	B	24
F04	211	BR00103268	colony	BR00103268	cmQTL5-8_mt	F04	4000	B	24
F05	12	BR00103268	colony	BR00103268	cmQTL5-8_mt	F05	4000	F	24
F06	12	BR00103268	colony	BR00103268	cmQTL5-8_mt	F06	4000	F	24
F07	24	BR00103268	colony	BR00103268	cmQTL5-8_mt	F07	3000	E	24
F08	11	BR00103268	colony	BR00103268	cmQTL5-8_mt	F08	3000	E	24
F09	7	BR00103268	colony	BR00103268	cmQTL5-8_mt	F09	2000	F	24
F10	3	BR00103268	colony	BR00103268	cmQTL5-8_mt	F10	2000	F	24
F13	14	BR00103268	colony	BR00103268	cmQTL5-8_mt	F13	2000	B	24
F14	58	BR00103268	colony	BR00103268	cmQTL5-8_mt	F14	2000	B	24
F15	37	BR00103268	colony	BR00103268	cmQTL5-8_mt	F15	1000	E	24
F16	43	BR00103268	colony	BR00103268	cmQTL5-8_mt	F16	1000	E	24
F17	1	BR00103268	colony	BR00103268	cmQTL5-8_mt	F17	2000	F	24
F18	12	BR00103268	colony	BR00103268	cmQTL5-8_mt	F18	2000	F	24
F19	1	BR00103268	colony	BR00103268	cmQTL5-8_mt	F19	2000	C	24
F20	4	BR00103268	colony	BR00103268	cmQTL5-8_mt	F20	2000	C	24
F21	13	BR00103268	colony	BR00103268	cmQTL5-8_mt	F21	1000	B	24
F22	15	BR00103268	colony	BR00103268	cmQTL5-8_mt	F22	1000	B	24
F23	386	BR00103268	colony	BR00103268	cmQTL5-8_mt	F23	4000	B	24
F24	378	BR00103268	colony	BR00103268	cmQTL5-8_mt	F24	4000	B	24
G01	7	BR00103268	colony	BR00103268	cmQTL5-8_mt	G01	3000	E	24
G02	1	BR00103268	colony	BR00103268	cmQTL5-8_mt	G02	3000	E	24
G03	18	BR00103268	colony	BR00103268	cmQTL5-8_mt	G03	3000	D	24
G04	56	BR00103268	colony	BR00103268	cmQTL5-8_mt	G04	3000	D	24
G05	7	BR00103268	colony	BR00103268	cmQTL5-8_mt	G05	1000	C	24
G06	13	BR00103268	colony	BR00103268	cmQTL5-8_mt	G06	1000	C	24
G07	7	BR00103268	colony	BR00103268	cmQTL5-8_mt	G07	2000	E	24
G08	22	BR00103268	colony	BR00103268	cmQTL5-8_mt	G08	2000	E	24
G09	67	BR00103268	colony	BR00103268	cmQTL5-8_mt	G09	4000	D	24
G10	137	BR00103268	colony	BR00103268	cmQTL5-8_mt	G10	4000	D	24
G11	5	BR00103268	colony	BR00103268	cmQTL5-8_mt	G11	1000	F	24
G12	8	BR00103268	colony	BR00103268	cmQTL5-8_mt	G12	1000	F	24
G13	42	BR00103268	colony	BR00103268	cmQTL5-8_mt	G13	3000	A	24
G14	59	BR00103268	colony	BR00103268	cmQTL5-8_mt	G14	3000	A	24
G17	45	BR00103268	colony	BR00103268	cmQTL5-8_mt	G17	4000	E	24
G18	63	BR00103268	colony	BR00103268	cmQTL5-8_mt	G18	4000	E	24
G22	2	BR00103268	colony	BR00103268	cmQTL5-8_mt	G22	1000	C	24
G23	36	BR00103268	colony	BR00103268	cmQTL5-8_mt	G23	2000	A	24
G24	51	BR00103268	colony	BR00103268	cmQTL5-8_mt	G24	2000	A	24
H01	151	BR00103268	colony	BR00103268	cmQTL5-8_mt	H01	3000	E	24
H02	52	BR00103268	colony	BR00103268	cmQTL5-8_mt	H02	3000	E	24
H03	153	BR00103268	colony	BR00103268	cmQTL5-8_mt	H03	3000	D	24
H04	82	BR00103268	colony	BR00103268	cmQTL5-8_mt	H04	3000	D	24
H05	5	BR00103268	colony	BR00103268	cmQTL5-8_mt	H05	1000	C	24
H06	13	BR00103268	colony	BR00103268	cmQTL5-8_mt	H06	1000	C	24
H07	26	BR00103268	colony	BR00103268	cmQTL5-8_mt	H07	2000	E	24
H08	51	BR00103268	colony	BR00103268	cmQTL5-8_mt	H08	2000	E	24
H09	107	BR00103268	colony	BR00103268	cmQTL5-8_mt	H09	4000	D	24
H10	70	BR00103268	colony	BR00103268	cmQTL5-8_mt	H10	4000	D	24
H11	9	BR00103268	colony	BR00103268	cmQTL5-8_mt	H11	1000	F	24
H13	67	BR00103268	colony	BR00103268	cmQTL5-8_mt	H13	3000	A	24
H14	31	BR00103268	colony	BR00103268	cmQTL5-8_mt	H14	3000	A	24
H16	1	BR00103268	colony	BR00103268	cmQTL5-8_mt	H16	1000	F	24
H17	91	BR00103268	colony	BR00103268	cmQTL5-8_mt	H17	4000	E	24
H18	112	BR00103268	colony	BR00103268	cmQTL5-8_mt	H18	4000	E	24
H19	1	BR00103268	colony	BR00103268	cmQTL5-8_mt	H19	1000	F	24
H20	5	BR00103268	colony	BR00103268	cmQTL5-8_mt	H20	1000	F	24
H21	1	BR00103268	colony	BR00103268	cmQTL5-8_mt	H21	1000	C	24
H22	1	BR00103268	colony	BR00103268	cmQTL5-8_mt	H22	1000	C	24
H23	54	BR00103268	colony	BR00103268	cmQTL5-8_mt	H23	2000	A	24
H24	91	BR00103268	colony	BR00103268	cmQTL5-8_mt	H24	2000	A	24
I01	42	BR00103268	colony	BR00103268	cmQTL5-8_mt	I01	3000	A	24
I02	94	BR00103268	colony	BR00103268	cmQTL5-8_mt	I02	3000	A	24
I03	8	BR00103268	colony	BR00103268	cmQTL5-8_mt	I03	3000	C	24
I04	38	BR00103268	colony	BR00103268	cmQTL5-8_mt	I04	3000	C	24
I05	3	BR00103268	colony	BR00103268	cmQTL5-8_mt	I05	4000	E	24
I06	7	BR00103268	colony	BR00103268	cmQTL5-8_mt	I06	4000	E	24
I07	10	BR00103268	colony	BR00103268	cmQTL5-8_mt	I07	4000	F	24
I08	36	BR00103268	colony	BR00103268	cmQTL5-8_mt	I08	4000	F	24
I09	85	BR00103268	colony	BR00103268	cmQTL5-8_mt	I09	3000	C	24
I10	97	BR00103268	colony	BR00103268	cmQTL5-8_mt	I10	3000	C	24
I11	4	BR00103268	colony	BR00103268	cmQTL5-8_mt	I11	2000	C	24
I12	6	BR00103268	colony	BR00103268	cmQTL5-8_mt	I12	2000	C	24
I13	12	BR00103268	colony	BR00103268	cmQTL5-8_mt	I13	3000	F	24
I14	29	BR00103268	colony	BR00103268	cmQTL5-8_mt	I14	3000	F	24
I15	28	BR00103268	colony	BR00103268	cmQTL5-8_mt	I15	1000	E	24
I16	13	BR00103268	colony	BR00103268	cmQTL5-8_mt	I16	1000	E	24
I17	5	BR00103268	colony	BR00103268	cmQTL5-8_mt	I17	1000	D	24
I18	12	BR00103268	colony	BR00103268	cmQTL5-8_mt	I18	1000	D	24
I19	2	BR00103268	colony	BR00103268	cmQTL5-8_mt	I19	4000	F	24
I20	14	BR00103268	colony	BR00103268	cmQTL5-8_mt	I20	4000	F	24
I21	14	BR00103268	colony	BR00103268	cmQTL5-8_mt	I21	1000	E	24
I22	29	BR00103268	colony	BR00103268	cmQTL5-8_mt	I22	1000	E	24
I23	35	BR00103268	colony	BR00103268	cmQTL5-8_mt	I23	2000	D	24
I24	20	BR00103268	colony	BR00103268	cmQTL5-8_mt	I24	2000	D	24
J01	237	BR00103268	colony	BR00103268	cmQTL5-8_mt	J01	3000	A	24
J02	396	BR00103268	colony	BR00103268	cmQTL5-8_mt	J02	3000	A	24
J03	69	BR00103268	colony	BR00103268	cmQTL5-8_mt	J03	3000	C	24
J04	26	BR00103268	colony	BR00103268	cmQTL5-8_mt	J04	3000	C	24
J05	156	BR00103268	colony	BR00103268	cmQTL5-8_mt	J05	4000	E	24
J06	40	BR00103268	colony	BR00103268	cmQTL5-8_mt	J06	4000	E	24
J07	21	BR00103268	colony	BR00103268	cmQTL5-8_mt	J07	4000	F	24
J08	8	BR00103268	colony	BR00103268	cmQTL5-8_mt	J08	4000	F	24
J09	70	BR00103268	colony	BR00103268	cmQTL5-8_mt	J09	3000	C	24
J10	39	BR00103268	colony	BR00103268	cmQTL5-8_mt	J10	3000	C	24
J11	1	BR00103268	colony	BR00103268	cmQTL5-8_mt	J11	2000	C	24
J12	4	BR00103268	colony	BR00103268	cmQTL5-8_mt	J12	2000	C	24
J13	3	BR00103268	colony	BR00103268	cmQTL5-8_mt	J13	3000	F	24
J14	1	BR00103268	colony	BR00103268	cmQTL5-8_mt	J14	3000	F	24
J15	16	BR00103268	colony	BR00103268	cmQTL5-8_mt	J15	1000	E	24
J16	16	BR00103268	colony	BR00103268	cmQTL5-8_mt	J16	1000	E	24
J17	14	BR00103268	colony	BR00103268	cmQTL5-8_mt	J17	1000	D	24
J18	2	BR00103268	colony	BR00103268	cmQTL5-8_mt	J18	1000	D	24
J19	11	BR00103268	colony	BR00103268	cmQTL5-8_mt	J19	4000	F	24
J20	31	BR00103268	colony	BR00103268	cmQTL5-8_mt	J20	4000	F	24
J21	26	BR00103268	colony	BR00103268	cmQTL5-8_mt	J21	1000	E	24
J22	15	BR00103268	colony	BR00103268	cmQTL5-8_mt	J22	1000	E	24
J23	44	BR00103268	colony	BR00103268	cmQTL5-8_mt	J23	2000	D	24
J24	56	BR00103268	colony	BR00103268	cmQTL5-8_mt	J24	2000	D	24
K01	21	BR00103268	colony	BR00103268	cmQTL5-8_mt	K01	3000	F	24
K03	41	BR00103268	colony	BR00103268	cmQTL5-8_mt	K03	3000	B	24
K04	64	BR00103268	colony	BR00103268	cmQTL5-8_mt	K04	3000	B	24
K05	30	BR00103268	colony	BR00103268	cmQTL5-8_mt	K05	4000	C	24
K06	49	BR00103268	colony	BR00103268	cmQTL5-8_mt	K06	4000	C	24
K07	81	BR00103268	colony	BR00103268	cmQTL5-8_mt	K07	2000	D	24
K08	65	BR00103268	colony	BR00103268	cmQTL5-8_mt	K08	2000	D	24
K09	56	BR00103268	colony	BR00103268	cmQTL5-8_mt	K09	4000	E	24
K10	170	BR00103268	colony	BR00103268	cmQTL5-8_mt	K10	4000	E	24
K11	60	BR00103268	colony	BR00103268	cmQTL5-8_mt	K11	3000	D	24
K12	94	BR00103268	colony	BR00103268	cmQTL5-8_mt	K12	3000	D	24
K13	20	BR00103268	colony	BR00103268	cmQTL5-8_mt	K13	3000	E	24
K14	15	BR00103268	colony	BR00103268	cmQTL5-8_mt	K14	3000	E	24
K15	8	BR00103268	colony	BR00103268	cmQTL5-8_mt	K15	1000	A	24
K16	45	BR00103268	colony	BR00103268	cmQTL5-8_mt	K16	1000	A	24
K17	15	BR00103268	colony	BR00103268	cmQTL5-8_mt	K17	2000	F	24
K18	1	BR00103268	colony	BR00103268	cmQTL5-8_mt	K18	2000	F	24
K21	58	BR00103268	colony	BR00103268	cmQTL5-8_mt	K21	3000	D	24
K22	128	BR00103268	colony	BR00103268	cmQTL5-8_mt	K22	3000	D	24
K23	100	BR00103268	colony	BR00103268	cmQTL5-8_mt	K23	2000	B	24
K24	46	BR00103268	colony	BR00103268	cmQTL5-8_mt	K24	2000	B	24
L01	2	BR00103268	colony	BR00103268	cmQTL5-8_mt	L01	3000	F	24
L02	21	BR00103268	colony	BR00103268	cmQTL5-8_mt	L02	3000	F	24
L03	106	BR00103268	colony	BR00103268	cmQTL5-8_mt	L03	3000	B	24
L04	179	BR00103268	colony	BR00103268	cmQTL5-8_mt	L04	3000	B	24
L05	135	BR00103268	colony	BR00103268	cmQTL5-8_mt	L05	4000	C	24
L06	91	BR00103268	colony	BR00103268	cmQTL5-8_mt	L06	4000	C	24
L07	70	BR00103268	colony	BR00103268	cmQTL5-8_mt	L07	2000	D	24
L08	26	BR00103268	colony	BR00103268	cmQTL5-8_mt	L08	2000	D	24
L09	127	BR00103268	colony	BR00103268	cmQTL5-8_mt	L09	4000	E	24
L10	142	BR00103268	colony	BR00103268	cmQTL5-8_mt	L10	4000	E	24
L11	95	BR00103268	colony	BR00103268	cmQTL5-8_mt	L11	3000	D	24
L12	98	BR00103268	colony	BR00103268	cmQTL5-8_mt	L12	3000	D	24
L13	20	BR00103268	colony	BR00103268	cmQTL5-8_mt	L13	3000	E	24
L14	28	BR00103268	colony	BR00103268	cmQTL5-8_mt	L14	3000	E	24
L15	15	BR00103268	colony	BR00103268	cmQTL5-8_mt	L15	1000	A	24
L16	11	BR00103268	colony	BR00103268	cmQTL5-8_mt	L16	1000	A	24
L18	2	BR00103268	colony	BR00103268	cmQTL5-8_mt	L18	2000	F	24
L21	89	BR00103268	colony	BR00103268	cmQTL5-8_mt	L21	3000	D	24
L22	125	BR00103268	colony	BR00103268	cmQTL5-8_mt	L22	3000	D	24
L23	58	BR00103268	colony	BR00103268	cmQTL5-8_mt	L23	2000	B	24
L24	42	BR00103268	colony	BR00103268	cmQTL5-8_mt	L24	2000	B	24
M01	24	BR00103268	colony	BR00103268	cmQTL5-8_mt	M01	2000	B	24
M02	21	BR00103268	colony	BR00103268	cmQTL5-8_mt	M02	2000	B	24
M03	4	BR00103268	colony	BR00103268	cmQTL5-8_mt	M03	4000	A	24
M04	1	BR00103268	colony	BR00103268	cmQTL5-8_mt	M04	4000	A	24
M05	13	BR00103268	colony	BR00103268	cmQTL5-8_mt	M05	1000	A	24
M06	20	BR00103268	colony	BR00103268	cmQTL5-8_mt	M06	1000	A	24
M07	10	BR00103268	colony	BR00103268	cmQTL5-8_mt	M07	1000	B	24
M08	20	BR00103268	colony	BR00103268	cmQTL5-8_mt	M08	1000	B	24
M09	80	BR00103268	colony	BR00103268	cmQTL5-8_mt	M09	2000	A	24
M10	94	BR00103268	colony	BR00103268	cmQTL5-8_mt	M10	2000	A	24
M11	6	BR00103268	colony	BR00103268	cmQTL5-8_mt	M11	1000	F	24
M12	3	BR00103268	colony	BR00103268	cmQTL5-8_mt	M12	1000	F	24
M13	132	BR00103268	colony	BR00103268	cmQTL5-8_mt	M13	4000	E	24
M14	93	BR00103268	colony	BR00103268	cmQTL5-8_mt	M14	4000	E	24
M15	89	BR00103268	colony	BR00103268	cmQTL5-8_mt	M15	4000	C	24
M16	73	BR00103268	colony	BR00103268	cmQTL5-8_mt	M16	4000	C	24
M17	218	BR00103268	colony	BR00103268	cmQTL5-8_mt	M17	4000	B	24
M18	193	BR00103268	colony	BR00103268	cmQTL5-8_mt	M18	4000	B	24
M19	194	BR00103268	colony	BR00103268	cmQTL5-8_mt	M19	4000	D	24
M20	240	BR00103268	colony	BR00103268	cmQTL5-8_mt	M20	4000	D	24
M21	77	BR00103268	colony	BR00103268	cmQTL5-8_mt	M21	4000	C	24
M22	108	BR00103268	colony	BR00103268	cmQTL5-8_mt	M22	4000	C	24
M23	82	BR00103268	colony	BR00103268	cmQTL5-8_mt	M23	3000	E	24
M24	108	BR00103268	colony	BR00103268	cmQTL5-8_mt	M24	3000	E	24
N01	62	BR00103268	colony	BR00103268	cmQTL5-8_mt	N01	2000	B	24
N02	77	BR00103268	colony	BR00103268	cmQTL5-8_mt	N02	2000	B	24
N04	5	BR00103268	colony	BR00103268	cmQTL5-8_mt	N04	4000	A	24
N05	44	BR00103268	colony	BR00103268	cmQTL5-8_mt	N05	1000	A	24
N06	11	BR00103268	colony	BR00103268	cmQTL5-8_mt	N06	1000	A	24
N07	10	BR00103268	colony	BR00103268	cmQTL5-8_mt	N07	1000	B	24
N08	43	BR00103268	colony	BR00103268	cmQTL5-8_mt	N08	1000	B	24
N09	73	BR00103268	colony	BR00103268	cmQTL5-8_mt	N09	2000	A	24
N10	40	BR00103268	colony	BR00103268	cmQTL5-8_mt	N10	2000	A	24
N11	22	BR00103268	colony	BR00103268	cmQTL5-8_mt	N11	1000	F	24
N12	5	BR00103268	colony	BR00103268	cmQTL5-8_mt	N12	1000	F	24
N13	175	BR00103268	colony	BR00103268	cmQTL5-8_mt	N13	4000	E	24
N14	84	BR00103268	colony	BR00103268	cmQTL5-8_mt	N14	4000	E	24
N15	43	BR00103268	colony	BR00103268	cmQTL5-8_mt	N15	4000	C	24
N16	102	BR00103268	colony	BR00103268	cmQTL5-8_mt	N16	4000	C	24
N17	196	BR00103268	colony	BR00103268	cmQTL5-8_mt	N17	4000	B	24
N18	151	BR00103268	colony	BR00103268	cmQTL5-8_mt	N18	4000	B	24
N19	123	BR00103268	colony	BR00103268	cmQTL5-8_mt	N19	4000	D	24
N20	278	BR00103268	colony	BR00103268	cmQTL5-8_mt	N20	4000	D	24
N21	80	BR00103268	colony	BR00103268	cmQTL5-8_mt	N21	4000	C	24
N22	122	BR00103268	colony	BR00103268	cmQTL5-8_mt	N22	4000	C	24
N23	139	BR00103268	colony	BR00103268	cmQTL5-8_mt	N23	3000	E	24
N24	93	BR00103268	colony	BR00103268	cmQTL5-8_mt	N24	3000	E	24
O03	28	BR00103268	colony	BR00103268	cmQTL5-8_mt	O03	1000	D	24
O04	24	BR00103268	colony	BR00103268	cmQTL5-8_mt	O04	1000	D	24
O05	5	BR00103268	colony	BR00103268	cmQTL5-8_mt	O05	2000	F	24
O06	14	BR00103268	colony	BR00103268	cmQTL5-8_mt	O06	2000	F	24
O07	189	BR00103268	colony	BR00103268	cmQTL5-8_mt	O07	3000	D	24
O08	207	BR00103268	colony	BR00103268	cmQTL5-8_mt	O08	3000	D	24
O09	14	BR00103268	colony	BR00103268	cmQTL5-8_mt	O09	1000	C	24
O10	23	BR00103268	colony	BR00103268	cmQTL5-8_mt	O10	1000	C	24
O11	77	BR00103268	colony	BR00103268	cmQTL5-8_mt	O11	3000	A	24
O12	184	BR00103268	colony	BR00103268	cmQTL5-8_mt	O12	3000	A	24
O13	19	BR00103268	colony	BR00103268	cmQTL5-8_mt	O13	1000	B	24
O14	14	BR00103268	colony	BR00103268	cmQTL5-8_mt	O14	1000	B	24
O15	10	BR00103268	colony	BR00103268	cmQTL5-8_mt	O15	3000	F	24
O16	29	BR00103268	colony	BR00103268	cmQTL5-8_mt	O16	3000	F	24
O17	28	BR00103268	colony	BR00103268	cmQTL5-8_mt	O17	2000	C	24
O18	45	BR00103268	colony	BR00103268	cmQTL5-8_mt	O18	2000	C	24
O19	206	BR00103268	colony	BR00103268	cmQTL5-8_mt	O19	3000	B	24
O20	150	BR00103268	colony	BR00103268	cmQTL5-8_mt	O20	3000	B	24
O21	78	BR00103268	colony	BR00103268	cmQTL5-8_mt	O21	2000	A	24
O22	98	BR00103268	colony	BR00103268	cmQTL5-8_mt	O22	2000	A	24
O23	44	BR00103268	colony	BR00103268	cmQTL5-8_mt	O23	3000	C	24
O24	28	BR00103268	colony	BR00103268	cmQTL5-8_mt	O24	3000	C	24
P01	36	BR00103268	colony	BR00103268	cmQTL5-8_mt	P01	2000	E	24
P02	42	BR00103268	colony	BR00103268	cmQTL5-8_mt	P02	2000	E	24
P03	22	BR00103268	colony	BR00103268	cmQTL5-8_mt	P03	1000	D	24
P04	24	BR00103268	colony	BR00103268	cmQTL5-8_mt	P04	1000	D	24
P05	8	BR00103268	colony	BR00103268	cmQTL5-8_mt	P05	2000	F	24
P06	5	BR00103268	colony	BR00103268	cmQTL5-8_mt	P06	2000	F	24
P07	173	BR00103268	colony	BR00103268	cmQTL5-8_mt	P07	3000	D	24
P08	118	BR00103268	colony	BR00103268	cmQTL5-8_mt	P08	3000	D	24
P09	12	BR00103268	colony	BR00103268	cmQTL5-8_mt	P09	1000	C	24
P10	9	BR00103268	colony	BR00103268	cmQTL5-8_mt	P10	1000	C	24
P11	76	BR00103268	colony	BR00103268	cmQTL5-8_mt	P11	3000	A	24
P12	70	BR00103268	colony	BR00103268	cmQTL5-8_mt	P12	3000	A	24
P13	24	BR00103268	colony	BR00103268	cmQTL5-8_mt	P13	1000	B	24
P14	15	BR00103268	colony	BR00103268	cmQTL5-8_mt	P14	1000	B	24
P15	16	BR00103268	colony	BR00103268	cmQTL5-8_mt	P15	3000	F	24
P16	9	BR00103268	colony	BR00103268	cmQTL5-8_mt	P16	3000	F	24
P17	13	BR00103268	colony	BR00103268	cmQTL5-8_mt	P17	2000	C	24
P18	42	BR00103268	colony	BR00103268	cmQTL5-8_mt	P18	2000	C	24
P19	216	BR00103268	colony	BR00103268	cmQTL5-8_mt	P19	3000	B	24
P20	203	BR00103268	colony	BR00103268	cmQTL5-8_mt	P20	3000	B	24
P21	78	BR00103268	colony	BR00103268	cmQTL5-8_mt	P21	2000	A	24
P22	101	BR00103268	colony	BR00103268	cmQTL5-8_mt	P22	2000	A	24
P23	49	BR00103268	colony	BR00103268	cmQTL5-8_mt	P23	3000	C	24
P24	16	BR00103268	colony	BR00103268	cmQTL5-8_mt	P24	3000	C	24
